attributeName	formatString	unit	numberType	definition	attributeDefinition	columnClasses	minimum	maximum	missingValueCode	missingValueCodeExplanation
edu_wl_openwaterwetlandsundissolved_avgsize_ha		hectare	real		average surface area of open water wetland patches (dominated by woody vegetation < 6m tall)  in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.11	3.71	NA	not available
edu_wl_openwaterwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by open water wetland patches (dominated by woody vegetation < 6m tall), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	438.43	240421.97	NA	not available
edu_wl_openwaterwetlandsundissolved_contributing_area_ha		hectare	real		total land area of open water wetland patches (dominated by woody vegetation < 6m tall) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	438.44	242494.63	NA	not available
edu_wl_openwaterwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by open water wetland patches (dominated by woody vegetation < 6m tall). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.05	10.87	NA	not available
edu_wl_openwaterwetlandsundissolved_count		dimensionless	natural		count of open water wetland patches (dominated by woody vegetation < 6m tall) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	546	133732	NA	not available
edu_wl_allwetlandsdissolved_avgsize_ha		hectare	real		average surface area of all wetlands (regardless of vegetation, connection, or regime), in hectares. Before calculating this value, contiguous patches of different types of wetlands were first dissolved to represent a single patch.	numeric	0.66	126.98	NA	not available
edu_wl_allwetlandsdissolved_overlapping_area_ha		hectare	real		total land area of all wetlands (regardless of vegetation, connection, or regime) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. Before calculating this value, contiguous patches of different types of wetlands were first dissolved to represent a single patch.	numeric	2560.9	704391.23	NA	not available
edu_wl_allwetlandsdissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by all wetlands (regardless of vegetation, connection, or regime). Before calculating this value, contiguous patches of different types of wetlands were first dissolved to represent a single patch.	numeric	2563.06	863585.82	NA	not available
edu_wl_allwetlandsdissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by all wetlands (regardless of vegetation, connection, or regime). Before calculating this value, contiguous patches of different types of wetlands were first dissolved to represent a single patch.	numeric	0.28	67.65	NA	not available
edu_wl_allwetlandsdissolved_count		dimensionless	natural		count of all wetlands (regardless of vegetation, connection, or regime) in this zone. Before calculating this value, contiguous patches of different types of wetlands were first dissolved to represent a single patch.	numeric	936	191667	NA	not available
edu_wl_regimefwetlandsundissolved_avgsize_ha		hectare	real		average surface area of regime f (semipermanently flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0.09	6.96	NA	not available
edu_wl_regimefwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by regime f (semipermanently flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	30.33	43382.87	NA	not available
edu_wl_regimefwetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by regime f (semipermanently flooded) wetland patches where surface water persists throughout the growing season in most years that are within or intersect the zone boundary	numeric	30.48	43490.26	NA	not available
edu_wl_regimefwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by regime f (semipermanently flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	1.96	NA	not available
edu_wl_regimefwetlandsundissolved_count		dimensionless	natural		count of regime f (semipermanently flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	136	22157	NA	not available
edu_wl_regimegwetlandsundissolved_avgsize_ha		hectare	real		average surface area of regime g (intermittently exposed) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0.04	30.85	NA	not available
edu_wl_regimegwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by regime g (intermittently exposed) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	45506.41	NA	not available
edu_wl_regimegwetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by regime g (intermittently exposed) wetland patches where surface water persists throughout the growing season in most years that are within or intersect the zone boundary	numeric	0	47207.93	NA	not available
edu_wl_regimegwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by regime g (intermittently exposed) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	4.7	NA	not available
edu_wl_regimegwetlandsundissolved_count		dimensionless	whole		count of regime g (intermittently exposed) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	1530	NA	not available
edu_wl_regimeawetlandsundissolved_avgsize_ha		hectare	real		average surface area of regime a (temporarily flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0.6	16.22	NA	not available
edu_wl_regimeawetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by regime a (temporarily flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	19.95	75006.67	NA	not available
edu_wl_regimeawetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by regime a (temporarily flooded) wetland patches where surface water persists throughout the growing season in most years that are within or intersect the zone boundary	numeric	19.95	75152.01	NA	not available
edu_wl_regimeawetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by regime a (temporarily flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	3.53	NA	not available
edu_wl_regimeawetlandsundissolved_count		dimensionless	natural		count of regime a (temporarily flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	10	33620	NA	not available
edu_wl_regimecwetlandsundissolved_avgsize_ha		hectare	real		average surface area of regime c (seasonally flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0.22	12.92	NA	not available
edu_wl_regimecwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by regime c (seasonally flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	263.44	356570.06	NA	not available
edu_wl_regimecwetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by regime c (seasonally flooded) wetland patches where surface water persists throughout the growing season in most years that are within or intersect the zone boundary	numeric	265.13	357837.64	NA	not available
edu_wl_regimecwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by regime c (seasonally flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0.02	9.96	NA	not available
edu_wl_regimecwetlandsundissolved_count		dimensionless	natural		count of regime c (seasonally flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	228	142167	NA	not available
edu_wl_regimehwetlandsundissolved_avgsize_ha		hectare	real		average surface area of regime h (permanently flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0.12	55.58	NA	not available
edu_wl_regimehwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by regime h (permanently flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	3071.13	NA	not available
edu_wl_regimehwetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by regime h (permanently flooded) wetland patches where surface water persists throughout the growing season in most years that are within or intersect the zone boundary	numeric	0	3071.13	NA	not available
edu_wl_regimehwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by regime h (permanently flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	0.17	NA	not available
edu_wl_regimehwetlandsundissolved_count		dimensionless	whole		count of regime h (permanently flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	1693	NA	not available
edu_nwiexclusions			character	zones that are not completely covered by the NWI	zones that are not completely covered by the NWI	factor	1	1	NA	not available
