attributeName	formatString	unit	numberType	definition	attributeDefinition	columnClasses	minimum	maximum	missingValueCode	missingValueCodeExplanation
iws_wl_scrubshrubwetlandsundissolved_count		dimensionless	whole		count of scrub-shrub wetland patches (dominated by woody vegetation < 6m tall) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	21491	NA	not available
iws_wl_openwaterwetlandsundissolved_avgsize_ha		hectare	real		average surface area of open water wetland patches (dominated by woody vegetation < 6m tall)  in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	12384.5	NA	not available
iws_wl_openwaterwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by open water wetland patches (dominated by woody vegetation < 6m tall), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	78094.08	NA	not available
iws_wl_openwaterwetlandsundissolved_contributing_area_ha		hectare	real		total land area of open water wetland patches (dominated by woody vegetation < 6m tall) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	86360.38	NA	not available
iws_wl_openwaterwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by open water wetland patches (dominated by woody vegetation < 6m tall). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	100	NA	not available
iws_wl_openwaterwetlandsundissolved_count		dimensionless	whole		count of open water wetland patches (dominated by woody vegetation < 6m tall) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	37816	NA	not available
iws_wl_regimeawetlandsundissolved_avgsize_ha		hectare	real		average surface area of all wetlands (regardless of vegetation, connection, or regime), in hectares. Before calculating this value, contiguous patches of different types of wetlands were first dissolved to represent a single patch.	numeric	0	12384.5	NA	not available
iws_wl_regimeawetlandsundissolved_overlapping_area_ha		hectare	real		total land area of all wetlands (regardless of vegetation, connection, or regime) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. Before calculating this value, contiguous patches of different types of wetlands were first dissolved to represent a single patch.	numeric	0	46509.24	NA	not available
iws_wl_regimeawetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by all wetlands (regardless of vegetation, connection, or regime). Before calculating this value, contiguous patches of different types of wetlands were first dissolved to represent a single patch.	numeric	0	47906.48	NA	not available
iws_wl_regimeawetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by all wetlands (regardless of vegetation, connection, or regime). Before calculating this value, contiguous patches of different types of wetlands were first dissolved to represent a single patch.	numeric	0	100	NA	not available
iws_wl_regimeawetlandsundissolved_count		dimensionless	whole		count of all wetlands (regardless of vegetation, connection, or regime) in this zone. Before calculating this value, contiguous patches of different types of wetlands were first dissolved to represent a single patch.	numeric	0	18335	NA	not available
iws_wl_regimecwetlandsundissolved_avgsize_ha		hectare	real		average surface area of regime f (semipermanently flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	4863.06	NA	not available
iws_wl_regimecwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by regime f (semipermanently flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	83847.24	NA	not available
iws_wl_regimecwetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by regime f (semipermanently flooded) wetland patches where surface water persists throughout the growing season in most years that are within or intersect the zone boundary	numeric	0	86267.82	NA	not available
iws_wl_regimecwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by regime f (semipermanently flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	100	NA	not available
iws_wl_regimecwetlandsundissolved_count		dimensionless	whole		count of regime f (semipermanently flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	38909	NA	not available
iws_wl_regimefwetlandsundissolved_avgsize_ha		hectare	real		average surface area of regime g (intermittently exposed) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	2845.89	NA	not available
iws_wl_regimefwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by regime g (intermittently exposed) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	15011.74	NA	not available
iws_wl_regimefwetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by regime g (intermittently exposed) wetland patches where surface water persists throughout the growing season in most years that are within or intersect the zone boundary	numeric	0	18475.15	NA	not available
iws_wl_regimefwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by regime g (intermittently exposed) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	100	NA	not available
iws_wl_regimefwetlandsundissolved_count		dimensionless	whole		count of regime g (intermittently exposed) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	5003	NA	not available
iws_wl_regimegwetlandsundissolved_avgsize_ha		hectare	real		average surface area of regime a (temporarily flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	2051.13	NA	not available
iws_wl_regimegwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by regime a (temporarily flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	30245.17	NA	not available
iws_wl_regimegwetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by regime a (temporarily flooded) wetland patches where surface water persists throughout the growing season in most years that are within or intersect the zone boundary	numeric	0	34471.05	NA	not available
iws_wl_regimegwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by regime a (temporarily flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	99.99	NA	not available
iws_wl_regimegwetlandsundissolved_count		dimensionless	whole		count of regime a (temporarily flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	627	NA	not available
iws_wl_regimehwetlandsundissolved_avgsize_ha		hectare	real		average surface area of regime c (seasonally flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	190.51	NA	not available
iws_wl_regimehwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by regime c (seasonally flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	988.19	NA	not available
iws_wl_regimehwetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by regime c (seasonally flooded) wetland patches where surface water persists throughout the growing season in most years that are within or intersect the zone boundary	numeric	0	1089.1	NA	not available
iws_wl_regimehwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by regime c (seasonally flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	97.07	NA	not available
iws_wl_regimehwetlandsundissolved_count		dimensionless	whole		count of regime c (seasonally flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	463	NA	not available
iws_wl_allwetlandsdissolved_avgsize_ha		hectare	real		average surface area of regime h (permanently flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	417151.3	NA	not available
iws_wl_allwetlandsdissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by regime h (permanently flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	191975.74	NA	not available
iws_wl_allwetlandsdissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by regime h (permanently flooded) wetland patches where surface water persists throughout the growing season in most years that are within or intersect the zone boundary	numeric	0	800943.37	NA	not available
iws_wl_allwetlandsdissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by regime h (permanently flooded) wetland patches where surface water persists throughout the growing season in most years, clipped to the zone boundary	numeric	0	100	NA	not available
iws_wl_allwetlandsdissolved_count		dimensionless	whole		count of regime h (permanently flooded) wetland patches where surface water persists throughout the growing season in most years, that are within or intersect the zone boundary	numeric	0	42427	NA	not available
lagoslakeid		dimensionless	natural		unique lake identifier developed for LAGOS-NE	numeric	1	141376		
borderiws			character	zones on the Canadian border where raster datasets did not completely cover the spatial extent of the HUC12.  For that reason their raster overlay values were nullified and this flag was added to indicate that happened.	zones on the Canadian border where raster datasets did not completely cover the spatial extent of the HUC12.  For that reason their raster overlay values were nullified and this flag was added to indicate that happened.	factor	1	1	NA	not available
iws_nwiexclusions			character	zones that are not completely covered by the NWI	zones that are not completely covered by the NWI	factor	1	1	NA	not available
iws_zoneid			character	unique zone identifier developed for LAGOS-NE	unique zone identifier developed for LAGOS-NE	character	NA	NA		
