hu12	hu12_name	hu12_country	hu12_zoneid	hu12_pct_in_nwi	hu12_ha	hu12_ha_in_nwi	hu12_pct_in_usa	hu12_ha_in_usa	hu12_lat	hu12_long
040302021007	Municipality of Caroline-South Branch Embarrass River	US	HU12_13227	100.000000000000170	8155.938057751250200	8155.938057751263800	100.000000000000000	8155.938057751250200	44.7332268	-88.9383774
040302021201	Strassburg Creek-North Branch Embarrass River	US	HU12_13228	99.999999999997826	12099.813880364600000	12099.813880364372000	100.000000000000000	12099.813880364600000	44.9033012	-89.0470657
040302021202	Pony Creek-North Branch Embarrass River	US	HU12_13229	100.000000000000440	9222.149563382279700	9222.149563382317900	100.000000000000000	9222.149563382279700	44.8156815	-88.9300003
071401061004	Dry Creek-Beaucoup Creek	US	HU12_1323	99.999999999994159	6226.115631925689700	6226.115631925328700	100.000000000000000	6226.115631925689700	38.1997910	-89.3348618
040302021203	Mill Creek	US	HU12_13230	100.000000000000430	10798.326810594999000	10798.326810595088000	100.000000000000000	10798.326810594999000	44.8115349	-88.8258820
040201020101	Cisco Lake-Cisco Branch Ontonagon River	US	HU12_13231	100.000000000993780	12956.676349417699000	12956.676349546457000	100.000000000000000	12956.676349417699000	46.1932144	-89.3926468
040201020201	Duck Creek	US	HU12_13232	99.999999999999304	6149.325302381969800	6149.325302381926100	100.000000000000000	6149.325302381969800	46.2128792	-89.1939468
040201010301	Pomeroy Creek-East Branch Presque Isle River	US	HU12_13233	99.999999999791498	10208.733359274700000	10208.733359253409000	100.000000000000000	10208.733359274700000	46.2383003	-89.5854950
040201010303	South Branch Presque Isle River	US	HU12_13234	100.000000000141480	14148.179291603699000	14148.179291623755000	100.000000000000000	14148.179291603699000	46.2387009	-89.7250137
040201020202	Henderson Creek-Middle Branch Ontonagon River	US	HU12_13235	99.999999999999417	11867.346201916800000	11867.346201916687000	100.000000000000000	11867.346201916800000	46.2599106	-89.2800903
040301040102	Headwaters South Branch Oconto River	US	HU12_13236	100.000000000000740	16215.272924786799000	16215.272924786952000	100.000000000000000	16215.272924786799000	45.2203865	-88.6730347
040301040103	First South Branch Oconto River	US	HU12_13237	100.000000000001420	8536.190505364889800	8536.190505365013500	100.000000000000000	8536.190505364889800	45.2043152	-88.5306625
040301040104	Precore Creek	US	HU12_13238	99.999999999999460	12043.155247889301000	12043.155247889215000	100.000000000000000	12043.155247889301000	45.0041122	-88.5080795
040301040105	South Branch Oconto River	US	HU12_13239	100.000000000000470	12019.916962994799000	12019.916962994886000	100.000000000000000	12019.916962994799000	45.0710678	-88.5110474
071401061005	Dodds Branch-Swannick Creek	US	HU12_1324	100.000000000008840	8708.178671877760300	8708.178671878527900	100.000000000000000	8708.178671877760300	38.2101860	-89.4718094
040301040201	Townsend Flowage-McCaslin Brook	US	HU12_13240	100.000000000003620	9605.219449295209400	9605.219449295560500	100.000000000000000	9605.219449295209400	45.3407745	-88.6601486
040301040202	McCaslin Brook	US	HU12_13241	99.999999999998749	6993.236758449609600	6993.236758449520500	100.000000000000000	6993.236758449609600	45.3026009	-88.5468445
040301040203	Torpee Creek-North Branch Oconto River	US	HU12_13242	99.999999999998465	14218.070712935400000	14218.070712935176000	100.000000000000000	14218.070712935400000	45.4386024	-88.6556778
040301040204	Knowles Creek-North Branch Oconto River	US	HU12_13243	99.999999999998735	14330.336566179200000	14330.336566179043000	100.000000000000000	14330.336566179200000	45.3562889	-88.4937057
040301040205	Waupee Creek	US	HU12_13244	99.999999999999886	13018.668180989300000	13018.668180989278000	100.000000000000000	13018.668180989300000	45.2044945	-88.3911743
040301040206	Chute Pond-North Branch Oconto River	US	HU12_13245	99.999999999999631	5873.386427501280200	5873.386427501255600	100.000000000000000	5873.386427501280200	45.1797333	-88.4770432
040301040207	Wesco Creek-North Branch Oconto River	US	HU12_13246	100.000000000000400	8939.293533120529900	8939.293533120568100	100.000000000000000	8939.293533120529900	45.0914917	-88.4167404
040301040301	Headwaters Peshtigo Brook	US	HU12_13247	100.000000000002060	15291.693321854600000	15291.693321854946000	100.000000000000000	15291.693321854600000	45.1952438	-88.2442780
040301040302	Peshtigo Brook	US	HU12_13248	99.999999999997414	12098.986439606300000	12098.986439606015000	100.000000000000000	12098.986439606300000	45.0838776	-88.3134155
040301040401	Daly Creek	US	HU12_13249	100.000000000001550	7397.558030303540400	7397.558030303652200	100.000000000000000	7397.558030303540400	44.9408989	-88.2873611
080101000101	Shawnee Creek	US	HU12_1325	0.000000000000000	4901.249334348939600	0.000000000000000	100.000000000000000	4901.249334348939600	37.0263672	-89.0099030
040301040402	Headwaters Kelly Brook	US	HU12_13250	100.000000000004900	7031.452979844059900	7031.452979844409100	100.000000000000000	7031.452979844059900	45.0019531	-88.2591248
040301040403	Kelly Brook	US	HU12_13251	99.999999999999886	7009.507988047010300	7009.507988047006600	100.000000000000000	7009.507988047010300	44.9495087	-88.1290131
040301040404	North Branch Little River	US	HU12_13252	99.999999999997129	6893.508232781539800	6893.508232781343400	100.000000000000000	6893.508232781539800	44.9973640	-88.1164627
040301040405	Hogsback Road-Little River	US	HU12_13253	99.999999999999218	10582.580130502100000	10582.580130502021000	100.000000000000000	10582.580130502100000	44.9822769	-87.9737015
040301040406	Community of Stiles Junction-Little River	US	HU12_13254	99.999999999999716	8042.059549032460400	8042.059549032436700	100.000000000000000	8042.059549032460400	44.9087143	-88.0314713
040301040501	Linzy Creek	US	HU12_13255	99.999999999997854	6560.516216294409800	6560.516216294267000	100.000000000000000	6560.516216294409800	44.9240646	-88.4807816
040301040502	Benz Lake-Oconto River	US	HU12_13256	100.000000000002800	6041.589121163049600	6041.589121163214300	100.000000000000000	6041.589121163049600	44.9586067	-88.3804550
040301040503	Community of Underhill-Oconto River	US	HU12_13257	99.999999999999929	8561.868032809370600	8561.868032809361500	100.000000000000000	8561.868032809370600	44.8649254	-88.3763504
040301040504	Oconto Falls Dam-Oconto River	US	HU12_13258	100.000000000001020	7700.154427054159900	7700.154427054237200	100.000000000000000	7700.154427054159900	44.8895721	-88.2636566
040301040505	Machicknee Flowage-Oconto River	US	HU12_13259	99.999999999998010	11400.267918056499000	11400.267918056303000	100.000000000000000	11400.267918056499000	44.8551483	-88.1089783
080101000102	Shawnee Creek Slough	US	HU12_1326	0.000000000000000	10556.451184877900000	0.000000000000000	100.000000000000000	10556.451184877900000	37.0438194	-89.0602112
040301040506	Oconto River	US	HU12_13260	99.999999999998181	5722.177001339469800	5722.177001339368900	100.000000000000000	5722.177001339469800	44.8776207	-87.9261780
040301050101	Headwaters Rat River	US	HU12_13261	99.999999999998579	8196.149837165150500	8196.149837165034100	100.000000000000000	8196.149837165150500	45.5548134	-88.7266846
040301050102	Upper Rat River	US	HU12_13262	100.000000000000980	6976.842778555909700	6976.842778555977000	100.000000000000000	6976.842778555909700	45.5279617	-88.6504745
040301050103	Middle Rat River	US	HU12_13263	100.000000000001900	5325.421601088850400	5325.421601088955000	100.000000000000000	5325.421601088850400	45.5086594	-88.5611343
040301050104	Lower Rat River	US	HU12_13264	99.999999999999602	6549.727566587719600	6549.727566587690500	100.000000000000000	6549.727566587719600	45.4620781	-88.4247513
040301050201	North Branch Peshtigo River	US	HU12_13265	99.999999999997243	8885.237432313590000	8885.237432313344500	100.000000000000000	8885.237432313590000	45.7101822	-88.8643417
040301050202	South Branch Peshtigo River	US	HU12_13266	99.999999999999218	11705.033189592299000	11705.033189592228000	100.000000000000000	11705.033189592299000	45.6271019	-88.8824081
040301050203	Otter Creek	US	HU12_13267	100.000000000001040	7001.453101401690200	7001.453101401759300	100.000000000000000	7001.453101401690200	45.6167183	-88.7758026
040301050204	Camp Eight Creek	US	HU12_13268	100.000000000003010	4404.593234286750000	4404.593234286885500	100.000000000000000	4404.593234286750000	45.6232567	-88.6992340
040301050205	Kersten Creek-Peshtigo River	US	HU12_13269	100.000000000001180	6260.720025740460200	6260.720025740532900	100.000000000000000	6260.720025740460200	45.6908684	-88.7218857
080101000103	Town of Wickliffe-Mississippi River	US	HU12_1327	5.471515035550813	6666.886102799439900	364.779675517719060	100.000000000000000	6666.886102799439900	37.0189323	-89.1212692
040301050206	Armstrong Creek	US	HU12_13270	100.000000000000240	14022.948243555600000	14022.948243555657000	100.000000000000000	14022.948243555600000	45.6523323	-88.4673309
040301050207	Catwillow Creek-Peshtigo River	US	HU12_13271	100.000000000000110	14508.522334195000000	14508.522334195026000	100.000000000000000	14508.522334195000000	45.6172142	-88.5767136
040301050208	Swede John Creek-Peshtigo River	US	HU12_13272	100.000000000000030	14077.674223671000000	14077.674223670978000	100.000000000000000	14077.674223671000000	45.5158653	-88.4091644
040301050301	Upper Middle Inlet	US	HU12_13273	99.999999999998053	7135.394559406890000	7135.394559406750000	100.000000000000000	7135.394559406890000	45.3495674	-87.9856415
040301050302	Middle Inlet	US	HU12_13274	100.000000000001650	8953.363167022109300	8953.363167022260300	100.000000000000000	8953.363167022109300	45.3597527	-88.0790634
040301050303	Upper Inlet	US	HU12_13275	100.000000000002910	5881.647927182270000	5881.647927182440100	100.000000000000000	5881.647927182270000	45.2829781	-87.8331223
040301050304	Lower Middle Inlet	US	HU12_13276	99.999999999998124	8333.659871918649500	8333.659871918494900	100.000000000000000	8333.659871918649500	45.2744255	-88.0342941
040301050305	Lake Noquebay-The Outlet	US	HU12_13277	99.999999999997456	6367.362738786910100	6367.362738786744600	100.000000000000000	6367.362738786910100	45.2549019	-87.9235458
040301050401	Otter Creek	US	HU12_13278	100.000000000001660	8452.652987787190800	8452.652987787329000	100.000000000000000	8452.652987787190800	45.4400177	-88.4922638
040301050402	Caldron Falls Reservoir-Peshtigo River	US	HU12_13279	100.000000000001710	6625.403037352010000	6625.403037352122700	100.000000000000000	6625.403037352010000	45.3823280	-88.3066025
080101000201	Islands 2,3, and 4-Mississippi River	US	HU12_1328	27.667663405478844	11087.633256696399000	3067.689049096700700	100.000000000000000	11087.633256696399000	36.8491135	-89.1239929
040301050403	Eagle Creek	US	HU12_13280	99.999999999998707	12135.331775677700000	12135.331775677565000	100.000000000000000	12135.331775677700000	45.4432259	-88.2425308
040301050404	North Fork Thunder River	US	HU12_13281	100.000000000001290	7891.555150869389800	7891.555150869493400	100.000000000000000	7891.555150869389800	45.3465729	-88.3630981
040301050405	South Fork Thunder River	US	HU12_13282	99.999999999998920	5733.907705952719900	5733.907705952653500	100.000000000000000	5733.907705952719900	45.2860451	-88.3641968
040301050406	Thunder River	US	HU12_13283	100.000000000000400	5568.807062542379800	5568.807062542397900	100.000000000000000	5568.807062542379800	45.2835159	-88.2529297
040301050407	High Falls Reservoir-Peshtigo River	US	HU12_13284	100.000000000000940	6618.680313634479700	6618.680313634536100	100.000000000000000	6618.680313634479700	45.3415070	-88.2150726
040301050408	Medicine Brook-Peshtigo River	US	HU12_13285	99.999999999999559	12265.264653908900000	12265.264653908835000	100.000000000000000	12265.264653908900000	45.2730713	-88.1063004
040301050501	Left Foot Creek	US	HU12_13286	100.000000000004580	4179.798912638840200	4179.798912639031200	100.000000000000000	4179.798912638840200	45.1870422	-88.0280457
040301050502	Headwaters South Branch Beaver Creek	US	HU12_13287	99.999999999997854	9998.262229293650300	9998.262229293437500	100.000000000000000	9998.262229293650300	45.1231880	-88.1621704
040301050503	North Branch Beaver Creek	US	HU12_13288	99.999999999996547	5387.091273579069800	5387.091273578887000	100.000000000000000	5387.091273579069800	45.1723709	-88.0832672
040301050504	South Branch Beaver Creek	US	HU12_13289	100.000000000002330	5519.819386472549900	5519.819386472676300	100.000000000000000	5519.819386472549900	45.1242027	-88.0329132
080101000202	Wolf Island	US	HU12_1329	34.557902319514781	10388.120434636199000	3589.916512635131300	100.000000000000000	10388.120434636199000	36.7083397	-89.1635208
040301050505	Headwaters Little Peshtigo River	US	HU12_13290	99.999999999999332	7851.439557145859900	7851.439557145811700	100.000000000000000	7851.439557145859900	45.0478363	-88.1744461
040301050506	Little Peshtigo River	US	HU12_13291	100.000000000002490	12850.125255979199000	12850.125255979567000	100.000000000000000	12850.125255979199000	45.0679626	-88.0073395
040301050507	Peterman Brook-Peshtigo River	US	HU12_13292	100.000000000000820	6138.975315245829700	6138.975315245876100	100.000000000000000	6138.975315245829700	45.1758041	-87.9273224
040301050601	Gravelly Brook	US	HU12_13293	100.000000000000540	4218.877598580829700	4218.877598580852500	100.000000000000000	4218.877598580829700	45.1728058	-87.8780746
040301050602	Potato Rapids Dam-Peshtigo River	US	HU12_13294	99.999999999996064	6528.586530982070100	6528.586530981810000	100.000000000000000	6528.586530982070100	45.1563492	-87.8149719
040301050603	Trout Creek	US	HU12_13295	99.999999999999616	9517.197669204420900	9517.197669204379100	100.000000000000000	9517.197669204420900	45.0727577	-87.8423386
040301050604	Peshtigo Dam-Peshtigo River	US	HU12_13296	100.000000000000400	5112.183583009839800	5112.183583009861600	100.000000000000000	5112.183583009839800	45.1083221	-87.7439041
040301050605	Little River-Frontal Lake Michigan	US	HU12_13297	99.999999999999588	5796.636721900909800	5796.636721900886200	100.000000000000000	5796.636721900909800	45.0578766	-87.6556778
040301050606	Peshtigo River-Frontal Lake Michigan	US	HU12_13298	100.000000000002260	14175.721730992200000	14175.721730992547000	100.000000000000000	14175.721730992200000	45.0111046	-87.7564774
040301050607	Thomas Slough-Frontal Lake Michigan	US	HU12_13299	100.000000000001150	8697.430453257580700	8697.430453257675300	100.000000000000000	8697.430453257580700	44.9507027	-87.8759460
110702080204	Tanyard Creek-Little Sugar Creek	US	HU12_133	0.000000000000000	7661.674136904150100	0.000000000000000	100.000000000000000	7661.674136904150100	36.4547119	-94.2458954
080101000301	Donaldson Point-Mississippi River	US	HU12_1330	43.362130462131340	27758.908111320001000	12036.853950093755000	100.000000000000000	27758.908111320001000	36.5426598	-89.4321518
040301060301	Brule Creek	US	HU12_13300	99.999999999999076	10322.795003512700000	10322.795003512651000	100.000000000000000	10322.795003512700000	45.9870453	-88.9337311
040301060306	Allen Creek	US	HU12_13301	99.999999999269903	5037.915467395610000	5037.915467358823700	100.000000000000000	5037.915467395610000	45.9809723	-88.7644806
040301080101	Little Popple River	US	HU12_13302	99.999999999997115	3972.193309299219900	3972.193309299107100	100.000000000000000	3972.193309299219900	45.7462158	-88.7317505
040301080102	Upper Popple River	US	HU12_13303	100.000000000000600	11875.090357289801000	11875.090357289875000	100.000000000000000	11875.090357289801000	45.7796364	-88.7980957
040301080103	South Branch Popple River	US	HU12_13304	100.000000000000030	8503.669796667600200	8503.669796667600200	100.000000000000000	8503.669796667600200	45.7247429	-88.6088409
040301080104	Middle Popple River	US	HU12_13305	99.999999999998735	7045.320253573660000	7045.320253573572700	100.000000000000000	7045.320253573660000	45.7834473	-88.6017838
040301080105	Lamon Tangue Creek	US	HU12_13306	99.999999999996632	6195.864411218890400	6195.864411218683000	100.000000000000000	6195.864411218890400	45.7478523	-88.3779755
040301080106	Woods Creek	US	HU12_13307	99.999999999998494	11138.820678775501000	11138.820678775342000	100.000000000000000	11138.820678775501000	45.8426476	-88.4961166
040301080107	Lower Popple River	US	HU12_13308	100.000000000000870	12781.431516675701000	12781.431516675835000	100.000000000000000	12781.431516675701000	45.7737274	-88.4573441
040301080201	North Branch Pine River	US	HU12_13309	100.000000000001750	9037.818821557419100	9037.818821557579200	100.000000000000000	9037.818821557419100	45.9301338	-88.9275589
080101000401	Stewart Towhead-Mississippi River	US	HU12_1331	42.216634417354022	16319.719229046699000	6889.636204865250000	100.000000000000000	16319.719229046699000	36.3951530	-89.5217209
040301080202	McDonald Creek-Pine River	US	HU12_13310	99.999999999999488	13370.060338931100000	13370.060338930998000	100.000000000000000	13370.060338931100000	45.8451614	-88.9233398
040301080203	Jones Creek	US	HU12_13311	100.000000000005040	4995.409176733140200	4995.409176733393000	100.000000000000000	4995.409176733140200	45.8372726	-88.8415222
040301080204	Stevens Creek	US	HU12_13312	100.000000000002090	7963.005106753170400	7963.005106753335900	100.000000000000000	7963.005106753170400	45.9189720	-88.7322540
040301080205	Kingstone Creek-Pine River	US	HU12_13313	99.999999999998508	5728.925089884740400	5728.925089884658500	100.000000000000000	5728.925089884740400	45.8690872	-88.7602386
040301080206	Fay Lake Outlet	US	HU12_13314	99.999999999998963	5299.266808856070400	5299.266808856017600	100.000000000000000	5299.266808856070400	45.8405685	-88.6599655
040301080207	Wakefield Creek-Pine River	US	HU12_13315	99.999999999999218	15436.433849102399000	15436.433849102283000	100.000000000000000	15436.433849102399000	45.9050179	-88.5568771
040301080208	Keys Lake-Pine River	US	HU12_13316	100.000000000002670	6945.476663860359600	6945.476663860547900	100.000000000000000	6945.476663860359600	45.8903236	-88.3560181
040301080209	Halls Creek-Pine River	US	HU12_13317	100.000000000002870	16200.952705326599000	16200.952705327070000	100.000000000000000	16200.952705326599000	45.8452682	-88.2418594
040301080501	Headwaters South Branch Pemebonwon River	US	HU12_13318	100.000000000005760	6782.821020758289700	6782.821020758678100	100.000000000000000	6782.821020758289700	45.6869240	-88.1296844
040301080502	South Branch Pemebonwon River	US	HU12_13319	99.999999999998167	9099.134286813310600	9099.134286813145100	100.000000000000000	9099.134286813310600	45.6392479	-88.0037155
071401061006	Swannick Creek	US	HU12_1332	99.999999999998749	5480.423207466479700	5480.423207466414200	100.000000000000000	5480.423207466479700	38.1721535	-89.4111481
040301080503	Spikehorn Creek-North Branch Pemebonwon River	US	HU12_13320	100.000000000006660	3389.502000546659900	3389.502000546883700	100.000000000000000	3389.502000546659900	45.7342720	-87.9678574
040301080504	North Branch Pemebonwon River	US	HU12_13321	99.999999999997002	11253.561538445099000	11253.561538444752000	100.000000000000000	11253.561538445099000	45.7204285	-88.0599823
040301080505	Sullivan Creek-North Branch Pemebonwon River	US	HU12_13322	99.999999999998749	6115.540097387740400	6115.540097387660400	100.000000000000000	6115.540097387740400	45.6806107	-87.8904724
040301080506	Pemebonwon River	US	HU12_13323	100.000000000003790	2255.134103105940100	2255.134103106028800	100.000000000000000	2255.134103105940100	45.6214256	-87.8610840
040301080601	Headwaters South Branch Pike River	US	HU12_13324	99.999999999999517	12803.174522061699000	12803.174522061638000	100.000000000000000	12803.174522061699000	45.5962715	-88.3435516
040301080602	Little South Branch Pike River	US	HU12_13325	100.000000000000230	6573.090765998449600	6573.090765998464100	100.000000000000000	6573.090765998449600	45.4934654	-88.1257858
040301080603	South Branch Pike River	US	HU12_13326	100.000000000000740	13091.464304803600000	13091.464304803687000	100.000000000000000	13091.464304803600000	45.5424309	-88.1853638
040301080604	Upper North Branch Pike River	US	HU12_13327	99.999999999999616	14415.060223352400000	14415.060223352317000	100.000000000000000	14415.060223352400000	45.6856308	-88.2926331
040301080605	Middle North Branch Pike River	US	HU12_13328	99.999999999999176	8910.099471269630200	8910.099471269557400	100.000000000000000	8910.099471269630200	45.6145477	-88.1627579
040301080606	Lower North Branch Pike River	US	HU12_13329	99.999999999998408	9484.519436242349900	9484.519436242197100	100.000000000000000	9484.519436242349900	45.5694618	-88.0423126
071401061007	Little Beacoup Creek	US	HU12_1333	100.000000000000030	5380.630959848390400	5380.630959848396700	100.000000000000000	5380.630959848390400	38.1771851	-89.2798843
040301080607	Pike River	US	HU12_13330	99.999999999999886	9026.436915824580900	9026.436915824571800	100.000000000000000	9026.436915824580900	45.5130806	-87.9251251
040301080703	Little Popple River	US	HU12_13331	99.999999999999204	11052.046163858500000	11052.046163858417000	100.000000000000000	11052.046163858500000	45.7703781	-88.2220917
040301080709	Miscauno Creek	US	HU12_13332	99.999999999997186	6122.226103105559600	6122.226103105390400	100.000000000000000	6122.226103105559600	45.5846710	-87.9205856
040301080903	Holmes Creek-Menominee River	US	HU12_13333	100.000000000003350	4093.372951359030100	4093.372951359167000	100.000000000000000	4093.372951359030100	45.4602814	-87.9409485
040301080904	Wolf Creek	US	HU12_13334	100.000000000000540	4068.186880366120000	4068.186880366140500	100.000000000000000	4068.186880366120000	45.4158897	-87.9247894
040301080905	Wausaukee River	US	HU12_13335	100.000000000000940	14809.205484552100000	14809.205484552198000	100.000000000000000	14809.205484552100000	45.4281273	-88.0567017
040301080910	Twin Creek	US	HU12_13336	99.999999999998508	4406.071609840920200	4406.071609840853900	100.000000000000000	4406.071609840920200	45.2252388	-87.7888260
070400070101	East Branch Little Black River	US	HU12_13337	100.000000000000820	5487.414394701860100	5487.414394701909300	100.000000000000000	5487.414394701860100	45.1877861	-90.2098083
070400070102	West Branch Little Black River	US	HU12_13338	100.000000000000380	5666.842327753000100	5666.842327753023700	100.000000000000000	5666.842327753000100	45.2061310	-90.2590103
070400070103	Correction Creek-Little Black River	US	HU12_13339	99.999999999998408	5766.044232001600000	5766.044232001510000	100.000000000000000	5766.044232001600000	45.1297760	-90.2992020
071401061008	White Walnut Creek	US	HU12_1334	99.999999999998977	4525.350256809309900	4525.350256809266300	100.000000000000000	4525.350256809309900	38.1276932	-89.2938156
070400070104	Headwaters-Black River	US	HU12_13340	100.000000000001350	12255.173614119700000	12255.173614119862000	100.000000000000000	12255.173614119700000	45.2303505	-90.3274231
070400070105	Paradise Creek	US	HU12_13341	100.000000000005710	4382.350720981139600	4382.350720981392400	100.000000000000000	4382.350720981139600	45.2040405	-90.5055161
070400070106	Washington Creek-Black River	US	HU12_13342	99.999999999997712	11927.700057844000000	11927.700057843775000	100.000000000000000	11927.700057844000000	45.1517334	-90.4258118
070400070201	North Fork of the Popple River	US	HU12_13343	99.999999999996930	15856.856691653100000	15856.856691652642000	100.000000000000000	15856.856691653100000	44.9897194	-90.4307327
070400070202	South Fork of the Popple River	US	HU12_13344	99.999999999999318	15464.263857736300000	15464.263857736232000	100.000000000000000	15464.263857736300000	44.8680229	-90.4105225
070400070203	Sportsman Lake-Popple River	US	HU12_13345	100.000000000003550	11959.586841357799000	11959.586841358216000	100.000000000000000	11959.586841357799000	44.9307671	-90.5629196
070400070301	Pine Creek	US	HU12_13346	99.999999999999986	9985.933442543999300	9985.933442543993800	100.000000000000000	9985.933442543999300	45.0822754	-90.4552612
070400070302	Trappers Creek	US	HU12_13347	100.000000000001140	5072.820165400339600	5072.820165400396000	100.000000000000000	5072.820165400339600	45.0450363	-90.5111542
070400070304	Joe Creek-Black River	US	HU12_13348	100.000000000000480	9210.874957215670300	9210.874957215712100	100.000000000000000	9210.874957215670300	45.1299744	-90.5720062
070400070401	Nelson Creek	US	HU12_13349	99.999999999999730	7251.321463480660000	7251.321463480636300	100.000000000000000	7251.321463480660000	44.8357201	-90.4929352
071401061009	Panther Creek	US	HU12_1335	100.000000000001800	8076.774877939010400	8076.774877939158600	100.000000000000000	8076.774877939010400	38.0549355	-89.2882309
070500010201	Augustine Creek	US	HU12_13350	100.000000000002300	4241.754697975079600	4241.754697975172300	100.000000000000000	4241.754697975079600	46.1902962	-90.4123611
070500010202	Headwaters East Fork Chippewa River	US	HU12_13351	99.999999999997243	7745.620052526310200	7745.620052526101100	100.000000000000000	7745.620052526310200	46.1599808	-90.3776093
070500010203	Magee Creek	US	HU12_13352	99.999999999999616	4766.002752223649600	4766.002752223631400	100.000000000000000	4766.002752223649600	46.2219505	-90.4486618
070500010204	Schraum Creek	US	HU12_13353	99.999999999999517	3972.266291596040000	3972.266291596017700	100.000000000000000	3972.266291596040000	46.0907211	-90.5179138
070700010102	Blackjack Creek	US	HU12_13354	99.999999999998835	4171.174926279520200	4171.174926279467400	100.000000000000000	4171.174926279520200	45.9664345	-89.0722504
070700010103	Little Deerskin River	US	HU12_13355	100.000000000007130	2589.190522148740000	2589.190522148923700	100.000000000000000	2589.190522148740000	45.9978371	-89.1384048
070700010104	Deerskin River	US	HU12_13356	99.999999999997087	4356.383896021870000	4356.383896021744500	100.000000000000000	4356.383896021870000	46.0094490	-89.0879593
070700010201	Headwaters-Eagle River	US	HU12_13357	100.000000000001800	9591.588845629350500	9591.588845629517900	100.000000000000000	9591.588845629350500	45.7286377	-89.0419235
070700010202	Julia Creek	US	HU12_13358	99.999999999998352	4060.512866677620000	4060.512866677555400	100.000000000000000	4060.512866677620000	45.7985764	-89.0366516
070700010203	Three Lakes Chain of Lakes-Eagle River	US	HU12_13359	99.999999999997641	11362.370024974700000	11362.370024974431000	100.000000000000000	11362.370024974700000	45.7979279	-89.1032410
071401061010	Yangs Creek	US	HU12_1336	100.000000000001190	2933.979283077670100	2933.979283077700100	100.000000000000000	2933.979283077670100	37.9598961	-89.3082123
070700010204	Ninemile Creek-Eagle River	US	HU12_13360	100.000000000002640	7407.626410449380300	7407.626410449570400	100.000000000000000	7407.626410449380300	45.8971939	-89.0517883
070700010205	Planting Ground Lake-Eagle River	US	HU12_13361	100.000000000005330	4185.930244766789700	4185.930244767007900	100.000000000000000	4185.930244766789700	45.8362312	-89.1554184
070700010206	Eagle River Chain of Lakes-Eagle River	US	HU12_13362	100.000000000001550	8461.486855119319400	8461.486855119455900	100.000000000000000	8461.486855119319400	45.9236259	-89.1753616
070700010303	Tamarack Creek	US	HU12_13363	99.999999999999758	6616.827400455489600	6616.827400455468700	100.000000000000000	6616.827400455489600	46.0980301	-89.3330841
070700010304	Muskrat Creek-Wisconsin River	US	HU12_13364	99.999999999999574	6904.811707902869800	6904.811707902835200	100.000000000000000	6904.811707902869800	46.0882721	-89.1900787
070700010306	Buckatabon Creek	US	HU12_13365	100.000000000000240	4767.157040119290300	4767.157040119298500	100.000000000000000	4767.157040119290300	46.0413284	-89.3552017
070700010307	Rice Creek	US	HU12_13366	100.000000000000070	7581.731372305000100	7581.731372305007400	100.000000000000000	7581.731372305000100	45.9858246	-89.3594818
070700010308	Sucker Creek-Wisconsin River	US	HU12_13367	99.999999999997385	9226.776517980120800	9226.776517979882600	100.000000000000000	9226.776517980120800	45.9914742	-89.2494583
070700010401	Mud Creek	US	HU12_13368	100.000000000000110	11488.918701534800000	11488.918701534792000	100.000000000000000	11488.918701534800000	45.8453178	-89.2330399
070700010402	Sugar Camp Creek	US	HU12_13369	100.000000000000990	12589.354810320499000	12589.354810320652000	100.000000000000000	12589.354810320499000	45.8342934	-89.3694229
071401061011	Opossum Creek-Beaucoup Creek	US	HU12_1337	99.999999999998465	14158.363686383400000	14158.363686383214000	100.000000000000000	14158.363686383400000	38.0549889	-89.3713837
070700010403	Little St. Germain Creek	US	HU12_13370	99.999999999997740	5029.600956638270000	5029.600956638159000	100.000000000000000	5029.600956638270000	45.9286194	-89.4140549
070700010404	Rainbow Flowage-Wisconsin River	US	HU12_13371	99.999999999999275	12158.770611213000000	12158.770611212913000	100.000000000000000	12158.770611213000000	45.8651237	-89.4348602
070700010501	Lost Creek-Big St. Germain Lake	US	HU12_13372	100.000000000000540	5771.807392514610000	5771.807392514645500	100.000000000000000	5771.807392514610000	45.9741592	-89.4631882
070700010502	Plum Creek-Big St. Germain Lake	US	HU12_13373	100.000000000002220	12522.832554271799000	12522.832554272081000	100.000000000000000	12522.832554271799000	45.9936409	-89.5184097
070700010503	Gilmore Creek	US	HU12_13374	100.000000000002100	6119.144384273880000	6119.144384274009100	100.000000000000000	6119.144384273880000	45.8779373	-89.5599823
070700010601	Tom Doyle Creek-Wisconsin River	US	HU12_13375	99.999999999999659	11356.439227128600000	11356.439227128545000	100.000000000000000	11356.439227128600000	45.7737579	-89.5325470
070700010602	Pine Lake Creek	US	HU12_13376	99.999999999999773	8477.748002119349600	8477.748002119331400	100.000000000000000	8477.748002119349600	45.7423668	-89.3704376
070700010603	Rhinelander Flowage	US	HU12_13377	99.999999999999645	10952.924945435600000	10952.924945435549000	100.000000000000000	10952.924945435600000	45.6877594	-89.4751282
070700010701	Monico Creek	US	HU12_13378	99.999999999998167	7138.671883795579600	7138.671883795450400	100.000000000000000	7138.671883795579600	45.6032982	-89.1100235
070700010702	Upper Pelican River	US	HU12_13379	100.000000000000430	14458.828326540601000	14458.828326540619000	100.000000000000000	14458.828326540601000	45.5014267	-89.2357635
